index_name,Year,Date,State,Rating,Injuries,Death,Start_Lat,Start_Lon,End_Lat,End_Lon,Width
7085,2023,2023-01-12,KY, 1,0,0,37,-84,37,-84,80
7086,2023,2023-01-12,KY, 1,0,0,37,-84,37,-84,125
7087,2023,2023-01-12,KY, 1,0,0,37,-84,37,-84,80
7276,2023,2023-01-12,AL, 1,0,0,34,-87,34,-86,325
7277,2023,2023-01-12,AL, 1,0,0,34,-87,34,-87,325
7341,2023,2023-01-12,AL, 1,0,0,31,-85,31,-85,150
7494,2023,2023-01-12,AL, 2,0,0,31,-88,31,-88,200
7495,2023,2023-01-12,AL, 1,0,0,31,-86,31,-86,80
7637,2023,2023-01-24,LA, 1,0,0,29,-90,29,-90,50
7928,2023,2023-06-18,MS, 0,0,0,32,-89,32,-89,50
8002,2023,2023-01-16,IA, 1,0,0,41,-91,41,-91,400
8134,2023,2023-01-02,OK, 0,0,0,36,-95,36,-95,700
8564,2023,2023-01-24,LA, 1,3,0,30,-91,30,-91,30
8821,2023,2023-01-02,OK, 1,0,0,35,-95,35,-95,650
8978,2023,2023-01-02,LA, 1,0,0,31,-93,31,-93,70
9006,2023,2023-06-19,MS, 0,0,0,31,-89,31,-89,200
9117,2023,2023-01-02,LA, 0,0,0,32,-93,32,-93,50
9358,2023,2023-01-24,LA, 2,0,0,30,-93,30,-93,300
9390,2023,2023-01-02,LA, 2,3,0,32,-92,32,-92,1928
9552,2023,2023-01-02,LA, 2,0,0,32,-92,32,-92,900
9861,2023,2023-06-18,MS, 1,0,0,32,-89,32,-89,450
9862,2023,2023-06-18,MS, 0,0,0,32,-89,32,-89,100
10132,2023,2023-06-18,MS, 2,0,0,32,-90,32,-90,400
10133,2023,2023-06-18,MS, 0,0,0,32,-90,32,-90,100
10135,2023,2023-06-18,MS, 0,0,0,32,-89,32,-89,400
10139,2023,2023-06-18,MS, 1,0,0,32,-89,32,-89,300
11105,2023,2023-11-20,MS, 1,0,0,32,-89,32,-89,350
11455,2023,2023-02-08,MS, 0,0,0,31,-90,31,-90,40
11931,2023,2023-02-26,KS, 0,0,0,37,-100,37,-100,10
11937,2023,2023-02-16,TN, 0,0,0,35,-87,35,-87,150
11938,2023,2023-02-16,TN, 0,0,0,35,-87,35,-87,200
12199,2023,2023-11-20,MS, 0,0,0,31,-90,31,-89,75
12200,2023,2023-11-20,MS, 1,0,0,31,-89,31,-89,200
12201,2023,2023-11-20,MS, 1,0,0,31,-90,31,-90,100
12384,2023,2023-11-20,MS, 1,0,0,31,-90,31,-90,100
12747,2023,2023-02-08,LA, 1,0,0,30,-92,30,-92,100
12770,2023,2023-03-31,KY, 1,0,0,38,-85,38,-85,130
12810,2023,2023-02-16,TN, 1,0,0,35,-86,35,-86,100
13381,2023,2023-02-08,LA, 2,0,0,30,-90,30,-90,175
13472,2023,2023-11-20,LA, 1,0,0,31,-91,31,-91,100
13726,2023,2023-03-03,AL, 1,0,0,34,-85,34,-85,105
13764,2023,2023-03-25,AL, 0,0,0,34,-85,34,-85,250
13910,2023,2023-03-24,AL, 2,0,0,34,-87,34,-87,300
13915,2023,2023-01-04,AL, 0,0,0,32,-85,32,-85,75
13916,2023,2023-01-04,AL, 0,0,0,32,-85,32,-85,100
14227,2023,2023-03-24,AL, 1,0,0,34,-87,34,-87,120
14349,2023,2023-01-12,AL, 2,0,0,32,-85,33,-85,1600
14376,2023,2023-03-24,AL, 0,0,0,34,-87,34,-87,60
14379,2023,2023-03-24,AL, 2,0,0,34,-86,34,-86,125
14419,2023,2023-03-02,TN, 0,0,0,35,-85,35,-85,100
14455,2023,2023-05-04,KS, 0,0,0,38,-100,38,-100,1
14499,2023,2023-01-12,AL, 0,0,0,32,-87,32,-87,675
14500,2023,2023-01-12,AL, 1,0,0,32,-87,32,-87,575
14501,2023,2023-01-12,AL, 1,0,0,32,-87,32,-87,525
14504,2023,2023-11-20,MS, 0,0,0,31,-89,31,-89,50
14547,2023,2023-03-01,AL, 1,0,0,34,-88,34,-87,500
14607,2023,2023-03-31,KY, 0,0,0,38,-85,38,-85,100
14740,2023,2023-03-31,TN, 2,2,0,35,-88,35,-87,880
14784,2023,2023-01-03,AL, 1,0,0,32,-87,32,-87,275
15024,2023,2023-01-03,AL, 2,0,0,32,-86,32,-86,800
15038,2023,2023-03-24,MS, 3,0,3,33,-90,33,-90,1320
15114,2023,2023-01-12,AL, 1,0,0,32,-85,33,-85,1300
15115,2023,2023-01-12,AL, 1,0,0,31,-85,31,-85,900
15199,2023,2023-03-24,MS, 2,0,0,33,-90,33,-90,900
15284,2023,2023-03-31,IA, 0,0,0,42,-91,42,-91,90
15300,2023,2023-01-03,AL, 1,0,0,32,-86,32,-86,250
15301,2023,2023-01-04,AL, 1,1,0,32,-86,32,-86,130
15302,2023,2023-01-12,AL, 0,0,0,33,-87,33,-87,500
15304,2023,2023-01-03,AL, 0,0,0,32,-87,32,-87,195
15456,2023,2023-01-12,AL, 2,2,0,32,-87,32,-86,950
15540,2023,2023-03-02,OK, 1,0,0,34,-94,34,-94,390
15590,2023,2023-03-03,AL, 1,0,0,34,-85,34,-85,50
15592,2023,2023-03-25,AL, 0,0,0,34,-85,34,-85,250
15621,2023,2023-01-12,AL, 2,0,0,32,-87,33,-87,600
15622,2023,2023-01-12,AL, 2,0,0,34,-87,34,-87,425
15625,2023,2023-01-12,AL, 3,16,7,32,-86,32,-86,1500
15626,2023,2023-01-12,AL, 2,0,0,32,-86,32,-86,785
15758,2023,2023-03-12,AL, 0,0,0,32,-85,32,-85,100
15760,2023,2023-03-24,AL, 1,0,0,34,-87,34,-87,275
15777,2023,2023-01-03,AL, 0,0,0,33,-85,33,-85,500
15779,2023,2023-01-04,AL, 1,0,0,32,-85,32,-85,125
15782,2023,2023-01-12,AL, 2,0,0,33,-87,33,-87,600
15790,2023,2023-01-12,AL, 2,1,0,32,-88,32,-88,440
15791,2023,2023-01-12,AL, 2,0,0,32,-87,32,-87,500
15796,2023,2023-01-03,AL, 0,0,0,33,-85,33,-85,150
15797,2023,2023-03-24,TN, 2,0,0,35,-86,35,-86,300
15860,2023,2023-03-02,LA, 1,2,0,32,-93,32,-93,100
15929,2023,2023-03-24,AL, 1,0,0,34,-86,34,-86,325
15988,2023,2023-01-03,MS, 1,0,0,34,-89,34,-89,150
16023,2023,2023-03-03,LA, 0,0,0,32,-93,32,-93,50
16091,2023,2023-03-24,TN, 1,0,0,35,-86,35,-85,240
16378,2023,2023-03-24,AL, 2,0,1,34,-87,34,-86,175
16386,2023,2023-03-24,AL, 1,0,0,34,-87,34,-87,130
16649,2023,2023-04-19,KS, 0,0,0,38,-96,38,-96,175
16650,2023,2023-04-19,KS, 2,0,0,38,-96,38,-96,880
16787,2023,2023-04-01,TN, 2,0,0,35,-86,35,-86,500
17046,2023,2023-04-01,TN, 2,2,0,35,-86,35,-86,500
17315,2023,2023-04-19,KS, 1,0,0,38,-96,38,-96,50
17392,2023,2023-04-01,AL, 1,1,0,34,-87,34,-87,675
17492,2023,2023-04-03,AL, 0,0,0,31,-85,31,-85,50
17493,2023,2023-04-03,AL, 1,0,0,31,-85,31,-85,105
18244,2023,2023-04-05,KY, 1,0,0,37,-86,37,-86,50
18245,2023,2023-04-05,KY, 1,0,0,38,-85,38,-85,100
18377,2023,2023-04-19,KS, 1,0,0,38,-96,38,-96,200
18378,2023,2023-04-19,KS, 2,0,0,38,-96,38,-96,300
18450,2023,2023-04-15,LA, 1,0,0,32,-93,32,-93,200
18525,2023,2023-04-05,KY, 1,0,0,38,-85,38,-85,75
18778,2023,2023-04-05,KY, 1,0,0,38,-85,38,-85,100
18943,2023,2023-04-05,KY, 1,0,0,36,-88,36,-88,25
18945,2023,2023-04-05,KY, 0,0,0,36,-88,36,-88,50
19291,2023,2023-04-21,AL, 0,0,0,33,-87,33,-87,125
19450,2023,2023-04-01,TN, 1,0,0,35,-86,35,-86,150
19568,2023,2023-04-01,AL, 1,1,0,34,-87,34,-87,675
19719,2023,2023-04-01,TN, 1,0,0,35,-86,35,-86,150
19720,2023,2023-04-01,TN, 1,0,0,35,-86,35,-86,150
19776,2023,2023-04-04,IA, 1,0,0,41,-93,41,-93,130
19777,2023,2023-04-04,IA, 1,0,0,41,-93,41,-93,100
19831,2023,2023-04-01,AL, 0,2,0,34,-86,34,-86,250
19991,2023,2023-04-01,TN, 1,0,0,35,-86,35,-86,150
20406,2023,2023-04-19,KS, 1,0,0,38,-96,38,-96,75
20407,2023,2023-04-19,KS, 0,0,0,38,-96,38,-96,25
20408,2023,2023-04-19,KS, 0,1,0,38,-96,38,-96,100
20608,2023,2023-04-01,TN, 1,0,0,36,-84,36,-84,60
20685,2023,2023-04-19,KS, 0,1,0,38,-96,38,-96,150
20815,2023,2023-03-24,MS, 1,0,0,32,-91,32,-90,440
20855,2023,2023-05-12,KS, 0,0,0,40,-95,40,-95,15
20940,2023,2023-05-13,IA, 0,0,0,42,-94,42,-94,50
21146,2023,2023-05-13,IA, 0,0,0,41,-93,41,-93,50
21214,2023,2023-03-31,IA, 2,0,0,41,-91,41,-91,100
21215,2023,2023-03-31,IA, 1,0,0,41,-91,41,-91,10
21277,2023,2023-03-24,MS, 3,5,3,33,-90,33,-89,1550
21347,2023,2023-05-13,IA, 0,0,0,41,-93,41,-93,40
21445,2023,2023-01-03,AL, 1,0,0,32,-87,32,-87,100
21558,2023,2023-05-13,IA, 0,0,0,41,-93,41,-93,40
21584,2023,2023-02-26,OK, 1,0,0,35,-97,35,-97,100
21660,2023,2023-01-03,AL, 0,0,0,32,-87,32,-87,100
21661,2023,2023-01-03,AL, 0,0,0,32,-86,32,-86,60
21753,2023,2023-05-13,IA, 0,0,0,41,-92,41,-92,50
21754,2023,2023-05-13,IA, 0,0,0,41,-92,41,-92,40
21787,2023,2023-02-26,OK, 1,0,0,35,-97,35,-97,440
21788,2023,2023-02-26,OK, 2,0,0,35,-96,35,-96,200
21810,2023,2023-02-16,MS, 2,1,0,34,-89,34,-88,500
22032,2023,2023-02-26,OK, 0,0,0,35,-97,35,-97,150
22253,2023,2023-03-24,MS, 3,0,0,33,-89,33,-89,1500
22254,2023,2023-05-12,NE, 2,0,0,42,-98,42,-98,75
22639,2023,2023-03-02,TN, 0,0,0,35,-84,35,-84,100
22852,2023,2023-02-26,OK, 2,3,1,35,-99,35,-99,500
23071,2023,2023-02-26,OK, 1,0,0,35,-97,35,-97,200
23335,2023,2023-04-20,KS, 0,0,0,39,-96,39,-96,30
23386,2023,2023-04-01,AL, 3,5,1,34,-86,34,-86,215
23677,2023,2023-03-31,IA, 0,0,0,41,-91,41,-91,50
23715,2023,2023-05-12,KS, 1,0,0,39,-95,39,-95,50
23716,2023,2023-05-12,KS, 2,0,0,39,-95,39,-95,500
23774,2023,2023-04-01,TN, 3,0,0,34,-86,35,-86,215
24325,2023,2023-03-02,TN, 0,0,0,35,-84,35,-84,100
24376,2023,2023-05-11,KS, 0,0,0,37,-101,37,-101,1
24639,2023,2023-11-20,MS, 0,0,0,32,-89,32,-89,50
24773,2023,2023-03-31,IA, 2,0,0,41,-92,41,-92,400
24797,2023,2023-05-12,NE, 1,0,0,41,-97,42,-97,200
24801,2023,2023-05-12,NE, 1,0,0,41,-97,41,-97,300
24804,2023,2023-05-12,NE, 1,0,0,41,-96,41,-96,1200
24928,2023,2023-03-03,KY, 2,0,0,36,-88,36,-88,175
24973,2023,2023-05-12,NE, 1,0,0,41,-97,41,-97,200
24980,2023,2023-03-31,IA, 1,0,0,42,-92,42,-92,80
24981,2023,2023-03-31,IA, 1,0,0,42,-92,42,-92,80
25111,2023,2023-01-02,LA, 1,0,0,32,-91,32,-91,75
25181,2023,2023-05-12,NE, 0,0,0,41,-97,41,-97,150
25184,2023,2023-05-12,NE, 1,0,0,42,-97,42,-97,50
25193,2023,2023-05-12,NE, 2,0,0,41,-96,41,-96,800
25331,2023,2023-01-02,LA, 1,0,0,32,-91,32,-91,200
25393,2023,2023-05-12,NE, 1,0,0,40,-96,40,-96,80
25405,2023,2023-05-12,NE, 1,0,0,41,-97,41,-97,150
25566,2023,2023-01-02,LA, 0,0,0,32,-91,33,-91,250
25591,2023,2023-03-03,KY, 1,0,0,37,-87,37,-87,100
25717,2023,2023-05-12,NE, 1,0,0,41,-96,41,-96,100
25718,2023,2023-05-12,NE, 1,0,0,42,-97,42,-97,20
25773,2023,2023-05-11,KS, 0,0,0,38,-101,38,-101,100
25811,2023,2023-03-03,KY, 1,0,0,37,-88,37,-88,100
25962,2023,2023-05-11,KS, 0,0,0,38,-102,38,-102,100
25963,2023,2023-05-11,KS, 1,0,0,38,-101,38,-101,175
26003,2023,2023-03-03,KY, 0,0,0,37,-88,37,-88,25
26168,2023,2023-05-11,KS, 0,0,0,39,-101,39,-101,100
26394,2023,2023-03-31,TN, 1,0,0,36,-86,36,-85,125
26646,2023,2023-03-31,TN, 1,0,0,35,-87,35,-87,880
26723,2023,2023-05-12,NE, 0,0,0,41,-96,41,-96,300
26731,2023,2023-03-26,AL, 1,0,0,31,-87,31,-87,340
26833,2023,2023-03-25,AL, 0,0,0,31,-85,31,-85,50
26844,2023,2023-03-03,KY, 1,0,0,37,-87,37,-87,125
26845,2023,2023-03-31,TN, 0,0,0,36,-86,36,-86,125
26921,2023,2023-03-26,AL, 1,0,0,32,-87,32,-87,170
26944,2023,2023-05-12,NE, 2,2,0,41,-96,41,-96,1150
26945,2023,2023-05-12,NE, 0,0,0,42,-97,42,-97,20
27089,2023,2023-05-12,NE, 0,0,0,40,-95,40,-95,50
27158,2023,2023-05-11,KS, 1,0,0,39,-102,39,-102,100
28365,2023,2023-03-31,IA, 4,3,0,41,-92,41,-91,700
28559,2023,2023-04-19,OK, 0,0,0,35,-96,35,-96,500
28855,2023,2023-03-31,IA, 2,2,0,41,-91,41,-91,75
28883,2023,2023-06-11,TN, 1,0,0,36,-84,36,-84,30
28902,2023,2023-02-16,MS, 1,0,0,31,-90,31,-90,75
29283,2023,2023-04-19,OK, 0,0,0,35,-97,35,-97,250
29284,2023,2023-04-19,OK, 1,0,0,35,-97,35,-97,50
29285,2023,2023-04-19,OK, 2,0,0,35,-97,35,-97,2200
29286,2023,2023-04-19,OK, 1,0,0,35,-97,35,-97,750
29579,2023,2023-05-13,IA, 0,0,0,42,-94,42,-94,75
29655,2023,2023-02-08,MS, 0,0,0,31,-90,31,-90,75
29796,2023,2023-03-31,IA, 1,3,0,42,-90,42,-90,100
29797,2023,2023-03-31,IA, 2,2,0,41,-91,41,-90,200
29881,2023,2023-02-08,MS, 1,0,0,31,-90,31,-90,50
29882,2023,2023-02-08,MS, 0,0,0,31,-89,31,-89,100
30007,2023,2023-04-19,OK, 1,0,0,35,-97,35,-97,250
30008,2023,2023-04-19,OK, 1,0,0,35,-97,35,-97,400
30009,2023,2023-04-19,OK, 1,0,0,35,-97,35,-97,50
30031,2023,2023-03-31,IA, 0,0,0,41,-90,41,-90,200
30232,2023,2023-04-19,OK, 0,0,0,35,-97,35,-97,200
30460,2023,2023-04-19,OK, 0,0,0,35,-97,35,-97,150
30469,2023,2023-04-19,OK, 1,0,0,35,-97,35,-97,150
30470,2023,2023-04-19,OK, 2,0,0,35,-97,35,-97,700
30517,2023,2023-06-11,TN, 1,0,0,36,-84,36,-84,300
30518,2023,2023-06-11,TN, 1,0,0,35,-85,36,-85,50
30839,2023,2023-02-16,MS, 1,0,0,31,-89,31,-89,50
30900,2023,2023-05-16,KY, 1,0,0,37,-83,37,-83,150
31087,2023,2023-06-23,KS, 0,0,0,37,-101,37,-101,1
31091,2023,2023-06-23,KS, 0,0,0,37,-101,37,-101,1
31092,2023,2023-06-23,KS, 0,0,0,37,-101,37,-101,1
31323,2023,2023-06-11,TN, 1,0,0,36,-84,36,-84,200
31652,2023,2023-02-08,MS, 1,0,0,31,-89,32,-89,300
31708,2023,2023-04-19,OK, 1,0,0,35,-97,35,-97,200
32213,2023,2023-03-24,TN, 1,0,0,35,-89,35,-89,70
32424,2023,2023-03-31,TN, 0,0,0,36,-88,36,-88,50
32440,2023,2023-06-14,AL, 1,0,0,31,-85,31,-85,160
32563,2023,2023-03-24,MS, 1,0,0,34,-89,34,-89,125
32864,2023,2023-03-24,MS, 1,0,0,33,-88,33,-88,1000
32884,2023,2023-04-01,MS, 1,0,0,34,-88,34,-88,375
33021,2023,2023-01-12,AL, 3,0,0,32,-86,32,-86,1250
33095,2023,2023-03-24,MS, 1,0,0,34,-88,34,-88,1000
33220,2023,2023-03-31,MS, 1,0,0,34,-90,34,-90,1200
33262,2023,2023-03-31,TN, 2,0,0,35,-89,35,-88,450
33410,2023,2023-03-03,MS, 1,0,0,34,-88,34,-88,125
33768,2023,2023-03-26,AL, 2,0,0,32,-87,32,-87,750
33770,2023,2023-03-26,AL, 1,0,0,32,-85,32,-85,1200
33886,2023,2023-03-26,AL, 0,0,0,32,-85,32,-85,950
33968,2023,2023-03-24,MS, 1,0,0,34,-89,34,-89,150
33972,2023,2023-03-31,MS, 1,0,0,34,-88,34,-88,500
33977,2023,2023-03-24,MS, 1,0,0,34,-88,34,-88,250
34145,2023,2023-03-31,TN, 2,0,0,35,-90,35,-90,1600
34170,2023,2023-03-31,MS, 2,0,0,34,-90,34,-90,1200
34219,2023,2023-03-31,TN, 1,0,0,35,-88,35,-88,800
34279,2023,2023-03-24,MS, 1,1,0,34,-88,34,-88,125
34344,2023,2023-03-24,MS, 0,0,0,34,-89,34,-89,125
34399,2023,2023-03-31,TN, 2,0,0,35,-90,35,-89,1600
34580,2023,2023-03-31,TN, 2,0,0,35,-88,35,-88,800
34750,2023,2023-03-31,TN, 3,0,0,35,-90,35,-90,1600
34933,2023,2023-03-31,TN, 1,0,0,35,-89,35,-89,1300
35137,2023,2023-04-01,MS, 0,0,0,34,-88,34,-88,80
35177,2023,2023-03-26,AL, 0,0,0,32,-86,32,-86,200
35253,2023,2023-03-27,AL, 2,0,0,32,-86,32,-85,1450
35485,2023,2023-06-15,OK, 0,0,0,34,-97,34,-97,200
35527,2023,2023-06-14,AL, 1,0,0,31,-85,31,-85,350
35893,2023,2023-06-17,OK, 1,0,0,36,-95,36,-95,1000
35988,2023,2023-06-19,MS, 2,6,0,30,-88,30,-88,300
36073,2023,2023-06-17,OK, 1,0,0,36,-95,36,-95,800
36148,2023,2023-06-24,IA, 0,0,0,41,-90,41,-90,20
36197,2023,2023-06-15,OK, 0,0,0,33,-97,33,-97,10
36234,2023,2023-06-16,LA, 1,0,0,32,-94,32,-93,844
36272,2023,2023-06-18,OK, 1,0,0,36,-95,36,-95,300
36395,2023,2023-06-15,OK, 2,0,0,34,-97,34,-97,700
36596,2023,2023-03-31,TN, 3,28,1,35,-89,35,-89,2000
37145,2023,2023-06-15,OK, 1,0,0,34,-97,34,-97,1000
37389,2023,2023-06-25,KY, 1,0,0,36,-85,36,-85,300
37712,2023,2023-06-15,OK, 1,0,0,34,-97,34,-97,20
37715,2023,2023-06-15,OK, 0,0,0,34,-98,34,-98,50
37716,2023,2023-06-15,OK, 0,0,0,34,-98,34,-98,50
37737,2023,2023-06-19,AL, 1,0,0,30,-87,30,-87,230
37756,2023,2023-06-25,KY, 2,0,0,37,-86,37,-86,300
38091,2023,2023-03-31,TN, 3,0,0,35,-88,35,-88,1400
38345,2023,2023-06-24,IA, 0,0,0,42,-94,42,-94,80
38429,2023,2023-07-01,KY, 0,0,0,36,-88,36,-88,100
38430,2023,2023-07-01,KY, 0,0,0,36,-88,36,-88,50
39021,2023,2023-07-18,KY, 1,0,0,36,-87,36,-87,125
39170,2023,2023-07-28,IA, 0,0,0,41,-90,41,-90,20
40214,2023,2023-07-10,LA, 0,0,0,30,-93,30,-93,30
41847,2023,2023-07-18,KY, 1,0,0,37,-89,37,-89,60
41986,2023,2023-03-24,MS, 4,0,14,32,-90,33,-90,1320
42043,2023,2023-07-21,AL, 1,0,0,34,-86,34,-86,50
42252,2023,2023-07-29,NE, 1,0,0,40,-97,40,-97,260
42583,2023,2023-07-18,AL, 0,0,0,34,-86,34,-86,100
42651,2023,2023-07-25,NE, 0,0,0,42,-99,42,-99,35
42752,2023,2023-07-01,KY, 1,0,0,36,-88,36,-88,100
43040,2023,2023-03-31,IA, 1,0,0,41,-91,41,-91,75
43521,2023,2023-03-31,IA, 1,0,0,41,-91,41,-91,100
43522,2023,2023-03-31,IA, 1,0,0,42,-91,42,-91,50
43682,2023,2023-03-31,IA, 1,0,0,41,-91,41,-91,700
43778,2023,2023-03-31,IA, 2,0,0,42,-91,42,-91,50
43920,2023,2023-08-07,KY, 1,0,0,38,-82,38,-82,400
44220,2023,2023-03-31,IA, 3,0,0,41,-91,41,-91,700
44379,2023,2023-08-12,TN, 0,0,0,35,-86,35,-86,40
44439,2023,2023-06-17,OK, 1,0,0,36,-100,36,-99,300
44600,2023,2023-03-31,IA, 2,0,0,42,-92,42,-92,50
44752,2023,2023-06-28,NE, 0,0,0,41,-103,41,-103,425
44800,2023,2023-05-12,NE, 1,0,0,41,-98,41,-98,200
45037,2023,2023-04-19,KS, 1,0,0,38,-96,38,-96,50
45047,2023,2023-06-02,NE, 0,0,0,41,-98,41,-98,40
45079,2023,2023-03-31,IA, 0,0,0,41,-90,41,-90,200
45111,2023,2023-03-31,IA, 0,0,0,42,-90,42,-90,15
45362,2023,2023-03-31,IA, 1,0,0,42,-90,42,-90,50
45363,2023,2023-03-31,IA, 2,0,0,41,-91,41,-90,250
45374,2023,2023-03-31,IA, 1,0,0,42,-91,42,-91,50
45645,2023,2023-03-31,IA, 1,0,0,42,-91,42,-90,50
45922,2023,2023-03-31,IA, 3,0,0,41,-92,41,-92,1000
46440,2023,2023-03-31,IA, 2,1,0,41,-90,42,-90,350
46671,2023,2023-03-31,IA, 2,0,0,41,-91,41,-91,150
46851,2023,2023-03-31,IA, 1,0,0,41,-91,41,-91,700
46853,2023,2023-05-05,NE, 1,0,0,40,-99,40,-99,80
46936,2023,2023-03-31,IA, 2,0,0,41,-91,41,-91,75
47402,2023,2023-07-28,IA, 1,0,0,42,-93,42,-93,120
47420,2023,2023-06-23,NE, 2,0,0,41,-103,41,-103,700
47524,2023,2023-08-09,KY, 0,0,0,38,-83,38,-83,75
47648,2023,2023-07-28,IA, 1,0,0,42,-93,42,-93,125
47853,2023,2023-07-18,KY, 0,0,0,37,-85,37,-85,20
47905,2023,2023-07-12,IA, 0,0,0,41,-95,41,-95,50
47906,2023,2023-07-12,IA, 0,0,0,41,-95,41,-95,75
47916,2023,2023-06-11,MS, 1,0,0,33,-89,33,-89,100
48326,2023,2023-07-02,KY, 1,0,0,38,-85,38,-84,400
48519,2023,2023-06-15,OK, 1,0,0,36,-100,36,-99,200
48564,2023,2023-07-02,KY, 1,0,0,37,-84,37,-84,40
48583,2023,2023-01-12,AL, 2,0,0,32,-86,32,-85,1500
49177,2023,2023-08-05,IA, 0,0,0,42,-96,42,-96,30
49557,2023,2023-07-16,KS, 0,0,0,38,-98,38,-98,300
50432,2023,2023-06-23,NE, 1,0,0,41,-103,41,-103,50
50467,2023,2023-08-05,IA, 0,0,0,42,-94,42,-94,35
53494,2023,2023-11-21,AL, 1,0,0,31,-85,31,-85,50
55055,2023,2023-06-15,OK, 1,0,0,34,-97,34,-97,50
55255,2023,2023-08-03,TN, 1,0,0,35,-84,35,-84,200
55607,2023,2023-08-10,AL, 0,0,0,34,-87,34,-87,225
55813,2023,2023-08-07,TN, 2,0,0,35,-84,35,-84,200
56008,2023,2023-05-11,LA, 1,0,0,32,-93,32,-93,130
56028,2023,2023-05-11,OK, 0,0,0,35,-98,35,-98,20
56265,2023,2023-05-11,LA, 1,0,0,31,-93,31,-93,130
56280,2023,2023-05-11,OK, 0,0,0,35,-97,35,-97,30
56281,2023,2023-05-11,OK, 0,0,0,35,-97,35,-97,30
56282,2023,2023-05-11,OK, 0,0,0,35,-97,35,-97,30
56283,2023,2023-05-11,OK, 0,0,0,34,-97,35,-97,75
56542,2023,2023-05-11,LA, 1,0,0,32,-93,32,-93,60
56560,2023,2023-05-11,OK, 0,0,0,35,-97,35,-97,30
56561,2023,2023-05-11,OK, 1,0,0,35,-97,35,-97,250
56562,2023,2023-05-11,OK, 1,0,0,35,-97,35,-97,300
56796,2023,2023-05-06,LA, 1,1,0,30,-92,30,-92,75
56840,2023,2023-05-11,OK, 0,0,0,35,-97,35,-97,25
56842,2023,2023-05-11,OK, 0,0,0,35,-96,35,-96,300
57049,2023,2023-06-16,AL, 0,0,0,30,-88,30,-88,80
