index_name,Year,Date,State,Rating,Injuries,Death,Start_Lat,Start_Lon,End_Lat,End_Lon,Width
1321,2023,2023-12-09,TN,2,21,3,36.255,-86.7852,36.297,-86.656,400
1322,2023,2023-12-09,TN,2,1,0,36.297,-86.656,36.433,-86.269,400
1323,2023,2023-12-09,MS,0,0,0,32.048,-89.885,32.0303,-89.7497,350
1324,2023,2023-12-09,MS,0,0,0,32.0238,-89.619,32.0235,-89.5558,75
1325,2023,2023-12-09,TN,2,0,0,36.433,-86.269,36.4567,-86.2129,400
1326,2023,2023-12-09,TN,1,0,0,36.6169,-85.723,36.62,-85.718,50
1327,2023,2023-12-09,MS,0,0,0,32.186,-88.914,32.1737,-88.8148,75
1328,2023,2023-12-10,NC,1,0,0,35.694,-78.652,35.706,-78.622,250
1329,2023,2023-12-19,CA,0,0,0,39.8043,-121.8366,39.8076,-121.8401,90
1330,2023,2023-12-01,MS,0,0,0,30.833,-89.5209,30.8371,-89.5221,75
1331,2023,2023-12-09,TN,1,1,0,36.1175,-89.0601,36.183,-88.908,600
1332,2023,2023-12-09,KY,2,0,0,36.715,-87.06,36.844,-86.691,250
1333,2023,2023-12-09,TN,1,2,0,36.183,-88.908,36.265,-88.6533,600
1334,2023,2023-12-09,KY,0,0,0,36.844,-86.691,36.845,-86.683,60
1335,2023,2023-12-09,KY,1,0,0,36.924,-86.45,36.935,-86.412,125
1336,2023,2023-12-09,KY,2,0,0,36.64,-87.28,36.71,-87.06,440
1337,2023,2023-12-17,SC,1,0,0,33.6837,-78.9737,33.7081,-78.9451,150
1338,2023,2023-12-10,AL,0,0,0,32.4649,-85.4258,32.4744,-85.3857,400
1339,2023,2023-12-09,KY,1,0,0,36.62,-85.718,36.631,-85.683,50
1340,2023,2023-12-09,TN,1,0,0,36.4931,-87.7453,36.5201,-87.622,75
1341,2023,2023-12-09,MS,0,0,0,32.0455,-89.9858,32.048,-89.933,350
1342,2023,2023-12-09,TN,0,0,0,36.5201,-87.622,36.5277,-87.5945,50
1343,2023,2023-12-09,MS,1,0,0,32.2123,-89.2779,32.186,-88.914,350
1344,2023,2023-12-09,TN,3,62,4,36.5746,-87.4718,36.642,-87.2833,600
1345,2023,2023-12-10,AL,0,0,0,31.6323,-85.4162,31.6688,-85.3172,200
1346,2023,2023-12-09,TN,2,2,0,36.2793,-87.4138,36.3029,-87.3137,300
1347,2023,2023-06-21,CO,1,0,0,40.5737,-103.4509,40.5732,-103.4496,14
1348,2023,2023-01-12,AL,1,0,0,32.8027,-87.2421,32.836,-87.169,500
1349,2023,2023-03-31,IN,3,0,0,39.3089,-86.6854,39.3235,-86.623,400
1350,2023,2023-06-21,CO,U,0,0,40.059,-103.2519,40.0582,-103.2282,25
1351,2023,2023-06-29,MO,1,0,0,40.41,-91.79,40.42,-91.75,30
1352,2023,2023-03-31,IN,2,0,0,39.3865,-86.4618,39.4363,-86.315,200
1353,2023,2023-08-12,PA,0,0,0,41.879,-79.7884,41.8734,-79.784,20
1354,2023,2023-06-21,CO,U,0,0,40.0657,-102.9894,40.0712,-102.9791,25
1355,2023,2023-06-21,CO,U,0,0,40.0171,-103.1855,40.0199,-103.1981,50
1356,2023,2023-06-21,CO,U,0,0,40.0205,-103.1888,40.0241,-103.2186,50
1357,2023,2023-06-21,CO,U,0,0,40.0363,-103.2269,40.0348,-103.2163,25
1358,2023,2023-06-21,CO,U,0,0,39.8321,-103.2477,39.845,-103.2384,25
1359,2023,2023-08-08,CO,U,0,0,40.0603,-102.6425,39.9881,-102.674,200
1360,2023,2023-08-08,CO,0,0,0,39.9045,-102.716,39.8814,-102.7243,193
1361,2023,2023-06-18,MS,0,0,0,32.2446,-89.7625,32.243,-89.73,350
1362,2023,2023-06-18,MS,0,0,0,32.0856,-89.4027,32.1358,-89.3721,800
1363,2023,2023-06-21,CO,U,0,0,40.0397,-103.2202,40.0388,-103.215,25
1364,2023,2023-06-21,CO,U,0,0,40.05,-103.2369,40.0493,-103.229,50
1365,2023,2023-06-28,CO,0,0,0,40.78,-103.01,40.78,-103.01,25
1366,2023,2023-08-08,CO,U,0,0,39.8553,-102.6889,39.8474,-102.673,150
1367,2023,2023-08-08,KS,U,0,0,39.2998,-102.0227,39.2887,-102.0033,75
1368,2023,2023-06-21,CO,U,0,0,40.0661,-103.3313,40.0632,-103.2495,50
1369,2023,2023-03-31,TN,0,0,0,36.0984,-88.1905,36.1009,-88.1798,50
1370,2023,2023-06-17,TX,U,0,0,32.9857,-100.3701,32.961,-100.267,50
1371,2023,2023-06-21,CO,U,0,0,39.9866,-103.4327,39.9886,-103.3637,25
1372,2023,2023-03-24,MS,3,55,2,33.869,-88.72,34.087,-88.313,1600
1373,2023,2023-04-03,MS,1,0,0,31.9177,-89.8915,31.9347,-89.8168,430
1374,2023,2023-06-18,MS,1,0,0,32.0609,-88.6577,32.0508,-88.6258,250
1375,2023,2023-06-18,MS,0,0,0,32.7065,-89.9481,32.7043,-89.92,250
1376,2023,2023-03-31,IN,0,0,0,39.4955,-86.1738,39.5087,-86.1419,25
1377,2023,2023-03-31,IN,3,0,0,39.5363,-86.1042,39.573,-86.0142,316
1378,2023,2023-03-31,IN,0,0,0,40.4254,-86.1946,40.4254,-86.192,10
1379,2023,2023-06-21,CO,U,0,0,40.6989,-103.4272,40.7049,-103.4535,25
1380,2023,2023-06-21,CO,U,0,0,40.02,-103.1971,40.0211,-103.2015,50
1381,2023,2023-06-21,CO,U,0,0,40.0292,-103.2389,40.0279,-103.2283,50
1382,2023,2023-06-21,CO,U,0,0,40.0397,-103.2202,40.0388,-103.215,25
1383,2023,2023-06-21,CO,U,0,0,40.0618,-103.2617,40.0611,-103.2253,200
1384,2023,2023-06-21,CO,U,0,0,40.075,-103.2599,40.0756,-103.2455,50
1385,2023,2023-01-03,AL,0,0,0,33.235,-86.0693,33.2769,-85.9707,300
1386,2023,2023-06-18,MS,3,25,1,32.0179,-89.2884,32.0737,-89.2052,1350
1387,2023,2023-04-03,MS,1,0,0,31.8063,-89.146,31.7962,-89.0879,220
1388,2023,2023-06-21,CO,U,0,0,40.047,-103.24,40.0461,-103.2257,25
1389,2023,2023-06-21,CO,U,0,0,40.0531,-103.2361,40.0543,-103.2461,100
1390,2023,2023-06-22,CO,1,0,0,39.5559,-105.0159,39.5354,-104.9086,25
1391,2023,2023-08-08,CO,U,0,0,39.8129,-102.6587,39.8056,-102.6441,75
1392,2023,2023-08-08,CO,U,0,0,39.6886,-102.5101,39.6886,-102.5017,150
1393,2023,2023-03-31,IN,0,0,0,40.3967,-86.2742,40.4073,-86.2656,10
1394,2023,2023-03-31,IN,0,0,0,40.1378,-86.6963,40.1383,-86.6957,50
1395,2023,2023-06-21,CO,U,0,0,40.055,-103.245,40.0538,-103.2338,25
1396,2023,2023-03-31,TN,3,21,9,35.167,-88.785,35.268,-88.368,1400
1397,2023,2023-06-15,MI,1,0,0,41.9351,-83.3316,41.9711,-83.2525,400
1398,2023,2023-03-31,IN,2,0,0,40.1789,-86.6655,40.2432,-86.5567,100
1399,2023,2023-08-12,OH,1,0,0,40.6415,-83.3633,40.6418,-83.3607,75
1400,2023,2023-06-06,CO,0,0,0,40.18,-104.73,40.18,-104.73,20
