index_name,Year,Date,State,Rating,Injuries,Death,Start_Lat,Start_Lon,End_Lat,End_Lon,Width
218,2022,2022-04-05,SC,1,0,0,33.0736,-81.0799,33.1125,-81.0357,250
219,2022,2022-04-26,VA,1,0,0,38.0733,-78.9435,38.0735,-78.9076,75
220,2022,2022-04-13,KY,0,0,0,37.13,-87.57,37.14,-87.56,25
221,2022,2022-06-20,MN,1,0,0,47.22,-96.2,47.2692,-96.1256,150
222,2022,2022-03-30,MS,0,0,0,30.6894,-88.4184,30.7013,-88.4109,50
223,2022,2022-04-05,SC,0,0,0,33.1807,-80.9262,33.1924,-80.8881,200
224,2022,2022-04-05,SC,0,0,0,33.2472,-80.7916,33.2577,-80.78,50
225,2022,2022-04-05,SC,0,0,0,33.334,-80.6961,33.3417,-80.6868,200
226,2022,2022-04-26,VA,1,0,0,38.0796,-79.0172,38.0733,-78.9435,75
227,2022,2022-04-29,FL,0,0,0,26.5285,-81.894,26.5295,-81.8929,25
228,2022,2022-04-30,MO,0,0,0,37.7626,-89.9291,37.764,-89.9284,50
229,2022,2022-04-11,AR,1,0,0,34.94,-92.229,34.932,-92.215,100
230,2022,2022-03-22,LA,1,0,0,30.2617,-89.957,30.4782,-89.8802,100
231,2022,2022-04-29,NE,1,0,0,40.6072,-96.3882,40.6079,-96.3881,100
232,2022,2022-04-29,KS,0,0,0,38.62,-97.23,38.61,-97.17,50
233,2022,2022-04-29,KS,1,0,0,38.71,-96.93,38.76,-96.66,50
234,2022,2022-12-15,FL,1,2,0,27.7744,-82.7345,27.782,-82.705,100
235,2022,2022-04-05,MS,1,0,0,31.6856,-88.531,31.6863,-88.5261,50
236,2022,2022-03-22,LA,0,0,0,29.914,-90.0257,29.9473,-90.0063,100
237,2022,2022-04-29,KS,0,0,0,39.19,-96.38,39.187,-96.325,30
238,2022,2022-04-29,KS,1,0,0,39.187,-96.325,39.193,-96.289,30
239,2022,2022-04-29,KS,1,0,0,39.193,-96.289,39.22,-96.18,100
240,2022,2022-04-29,KS,1,0,0,39.32,-95.88,39.33,-95.82,40
241,2022,2022-04-11,AR,1,0,0,35.36,-93.51,35.395,-93.468,100
242,2022,2022-04-05,SC,1,0,0,33.8261,-81.0973,33.844,-81.038,40
243,2022,2022-04-05,SC,1,0,0,33.844,-81.038,33.8518,-81.0003,40
244,2022,2022-06-20,MN,0,0,0,46.86,-96.5,46.8618,-96.4971,100
245,2022,2022-06-20,MN,1,0,0,47.4758,-95.1275,47.5276,-95.1125,150
246,2022,2022-04-17,MS,2,0,0,31.1805,-88.9366,31.1716,-88.9112,275
247,2022,2022-04-05,SC,2,1,0,33.791,-81.4923,33.799,-81.472,100
248,2022,2022-04-11,AR,1,0,0,34.9551,-92.3488,34.939,-92.229,100
249,2022,2022-04-05,AL,1,0,0,32.4656,-85.8051,32.5099,-85.7551,250
250,2022,2022-04-05,AL,0,0,0,31.9833,-86.0358,31.991,-85.996,550
251,2022,2022-03-30,LA,1,0,0,30.7557,-90.5106,30.8178,-90.4378,150
252,2022,2022-03-05,IA,1,0,0,42.1106,-92.1864,42.2184,-91.9553,400
253,2022,2022-03-05,IA,1,0,0,41.5355,-90.7032,41.5695,-90.6385,300
254,2022,2022-03-22,AL,0,0,0,32.6906,-87.9379,32.696,-87.9242,150
255,2022,2022-03-22,AL,0,0,0,32.7238,-87.9136,32.7478,-87.867,250
256,2022,2022-04-11,AR,1,0,0,35.28,-94.038,35.296,-94.001,200
257,2022,2022-04-11,OK,U,0,0,34.816,-95.011,34.817,-94.998,100
258,2022,2022-04-12,LA,1,0,0,32.698,-93.785,32.7183,-93.7515,200
259,2022,2022-04-05,GA,1,0,0,31.2568,-84.9327,31.2565,-84.8119,50
260,2022,2022-04-05,GA,1,0,0,31.296,-84.9101,31.3188,-84.8308,50
261,2022,2022-04-05,GA,0,0,0,31.38,-84.33,31.3845,-84.3206,25
262,2022,2022-04-24,IL,1,0,0,39.6236,-89.2993,39.6283,-89.2837,50
263,2022,2022-04-05,AL,0,0,0,31.991,-85.996,32.0056,-85.9095,550
264,2022,2022-04-05,AL,0,0,0,32.8765,-85.53,32.8803,-85.524,200
265,2022,2022-04-05,AL,1,0,0,31.896,-86.1267,31.967,-86.07,1100
266,2022,2022-04-06,GA,1,0,0,31.8932,-84.0132,31.9123,-83.9675,100
267,2022,2022-04-06,GA,U,0,0,31.3122,-83.797,31.3312,-83.6781,25
268,2022,2022-04-06,GA,U,0,0,31.3312,-83.6781,31.3419,-83.6537,25
269,2022,2022-03-22,AL,0,0,0,33.5094,-87.3777,33.5221,-87.371,175
270,2022,2022-04-07,FL,1,0,0,30.7515,-81.9637,30.764,-81.9114,30
271,2022,2022-04-06,GA,1,0,0,30.8135,-83.9951,30.8179,-83.9677,200
272,2022,2022-04-07,GA,1,0,0,31.7962,-83.4726,31.7967,-83.4684,75
273,2022,2022-04-05,AL,1,0,0,32.0402,-85.8342,32.0445,-85.8079,600
274,2022,2022-04-05,AL,2,0,0,31.967,-86.07,32.0474,-86.0047,1100
275,2022,2022-04-05,AL,0,0,0,32.6498,-85.8352,32.6678,-85.8144,110
276,2022,2022-04-06,GA,U,0,0,31.3419,-83.6537,31.34,-83.6219,25
277,2022,2022-04-05,AL,1,0,0,31.1497,-85.5123,31.1472,-85.511,50
278,2022,2022-03-22,LA,0,0,0,29.9871,-89.9841,30.0292,-89.9604,100
279,2022,2022-04-30,IL,U,0,0,40.5399,-88.6605,40.544,-88.6583,30
280,2022,2022-04-30,AR,0,0,0,34.4541,-92.5564,34.4523,-92.5508,50
281,2022,2022-04-30,AR,0,0,0,34.9509,-91.5458,34.9488,-91.5414,100
282,2022,2022-04-05,GA,1,0,0,31.3206,-84.1347,31.2987,-83.9999,50
283,2022,2022-04-06,GA,0,0,0,30.6943,-83.5056,30.7045,-83.4524,200
284,2022,2022-04-06,GA,0,0,0,30.7045,-83.4524,30.7613,-83.3374,200
285,2022,2022-04-25,OH,0,0,0,41.3081,-81.9736,41.3089,-81.9725,75
286,2022,2022-04-05,AL,1,0,0,31.9176,-85.1598,31.9275,-85.1364,200
287,2022,2022-04-25,NY,0,0,0,42.8975,-78.2628,42.8991,-78.2485,75
288,2022,2022-04-12,AR,0,0,0,33.7813,-93.3883,33.7827,-93.3849,50
289,2022,2022-03-09,AL,1,0,0,31.844,-85.4744,31.9059,-85.337,280
290,2022,2022-04-05,SC,0,0,0,33.9006,-79.2954,33.9472,-79.2337,40
291,2022,2022-04-06,GA,1,0,0,30.8722,-83.7478,30.8822,-83.7396,300
292,2022,2022-04-06,GA,1,0,0,30.8822,-83.7396,30.9288,-83.6334,300
293,2022,2022-04-05,SC,3,0,0,33.1154,-81.1889,33.2718,-80.9022,500
294,2022,2022-04-12,LA,0,0,0,32.4197,-93.7138,32.442,-93.68,250
295,2022,2022-04-12,NE,U,0,0,40.8,-97.24,40.8,-97.24,10
296,2022,2022-04-13,IN,0,0,0,39.2185,-85.4947,39.2199,-85.4939,25
297,2022,2022-04-05,SC,1,0,0,33.2718,-80.9022,33.3642,-80.7123,350
298,2022,2022-03-30,LA,0,0,0,30.3204,-90.0182,30.34,-90.0,50
299,2022,2022-03-30,AL,1,0,0,33.2126,-87.9089,33.275,-87.838,450
300,2022,2022-04-05,AL,0,0,0,31.394,-85.4025,31.3817,-85.3577,50
301,2022,2022-04-13,AL,1,0,0,32.8184,-87.902,32.843,-87.833,400
302,2022,2022-04-13,AL,0,0,0,32.951,-87.444,32.9597,-87.4398,50
303,2022,2022-03-30,AL,0,0,0,33.275,-87.838,33.3938,-87.7207,450
304,2022,2022-04-12,NE,1,0,0,40.6818,-96.2706,40.6825,-96.2692,40
305,2022,2022-04-29,NE,1,0,0,41.46,-97.11,41.48,-97.05,20
306,2022,2022-04-23,ND,U,0,0,46.61,-98.47,46.6148,-98.4723,25
307,2022,2022-04-05,AL,2,0,0,32.5183,-86.2036,32.5399,-86.1344,900
308,2022,2022-04-05,AL,0,0,0,32.5728,-86.0225,32.6103,-85.9444,300
309,2022,2022-04-13,AL,1,0,0,32.843,-87.833,32.9356,-87.6329,400
310,2022,2022-04-13,AL,0,0,0,33.5018,-87.566,33.523,-87.479,300
311,2022,2022-05-12,MN,0,0,0,45.6663,-95.5279,45.6938,-95.5218,25
312,2022,2022-05-12,MN,0,0,0,45.7447,-94.9528,45.7637,-94.947,25
313,2022,2022-04-22,KS,U,0,0,39.0736,-101.1165,39.1328,-101.0752,100
314,2022,2022-04-13,AR,1,0,0,35.8938,-90.5171,35.9293,-90.432,200
315,2022,2022-05-27,VA,1,0,0,37.9636,-77.9989,37.9733,-77.9531,450
316,2022,2022-05-21,LA,1,0,0,32.9084,-93.931,32.9179,-93.907,200
317,2022,2022-03-21,TX,2,11,1,33.8407,-96.8192,33.8695,-96.7966,150
318,2022,2022-03-21,TX,0,0,0,32.8473,-97.0919,32.853,-97.0843,100
